Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B,Significant
281,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_26_epoch14_10.16.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.44453596788466,0.2057942057942058,88.47872660612965,2.2439012869156585,0
282,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,87.21526223812337,0.04295704295704296,87.22452761764137,2.4472458128187426,1
283,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,89.2327912326083,0.3196803196803197,89.26235697052515,2.2229172580831076,0
284,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_14_epoch12_10.49.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,85.07422738199156,0.003996003996003996,85.04069706735268,2.715632361742017,1
285,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_25_epoch12_10.21.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,87.78397316682823,0.0939060939060939,87.78311057532261,2.3990330360641963,0
286,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_21_epoch14_10.30.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.75854584293633,0.3176823176823177,88.72938885045697,2.218190787354388,0
287,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_18_epoch13_10.49.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.67507995231249,0.26373626373626374,88.62195135068596,2.232488928923715,0
288,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.77459912522352,0.2997002997002997,88.7764543827047,2.3837624806836146,0
289,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.3963157687157,0.2037962037962038,88.41291198220345,2.4980638248437117,0
290,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,86.99667560093822,0.03396603396603397,87.01687571575324,2.427102453600618,1
291,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.63554359646874,0.26373626373626374,88.66766324976408,2.31470970258804,0
292,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.68997481101485,0.27172827172827174,88.71283469021934,2.2218592603785297,0
293,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.080528013648,0.15784215784215785,88.06306106505615,2.393028203638387,0
294,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,89.3753371225337,0.25674325674325676,89.38917128248885,2.3659547826974787,0
295,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,89.24262791038683,0.3126873126873127,89.20949251887825,2.277128115462496,0
296,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,89.43034158828905,0.22077922077922077,89.41283723826393,2.1462333547480057,0
297,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,87.54359783592983,0.08291708291708291,87.5413567589357,2.3747593631962047,0
298,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,87.79156146701379,0.11288711288711288,87.80119577190246,2.634399909334867,0
299,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.59671505222447,0.23776223776223776,88.58141878544778,2.178758247398221,0
300,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,87.4434488118232,0.04995004995004995,87.46838050119042,2.340934224269695,1
301,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_22_epoch13_10.32.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.33747406220984,0.16983016983016982,88.32558452817207,2.2342439023061047,0
302,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_4_epoch9_10.63.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,87.14864780927392,0.04895104895104895,87.19074255446908,2.4963346556447235,1
303,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_15_epoch13_10.33.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,87.79194880155316,0.1068931068931069,87.77334008808484,2.5743121108754394,0
304,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_36_epoch13_10.29.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.08237181910852,0.12087912087912088,88.08860634996405,2.3418188558354274,0
305,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_11_epoch13_10.30.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,88.70044429877855,0.26573426573426573,88.69145036380432,2.247682116510802,0
306,Baseline: results/text-simplification/nts_test_selected/result_nts_search_13_epoch13_10.12.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_3_epoch12_10.30.t7_5_h1,88.99845502205497,,89.00806174276883,2.141900351583466,84.53254284904402,0.000999000999000999,84.49422105402822,2.884057142554674,1
307,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch14_10.31.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,87.27803750217201,0.27472527472527475,87.28466461989385,2.5093478001015086,0
308,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_33_epoch12_10.39.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.01988844143516,0.13086913086913088,87.99000811143257,2.363172206379488,0
309,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_16_epoch14_10.45.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,86.79955779738775,0.3596403596403596,86.86966499876482,2.43564647238496,0
310,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_26_epoch14_10.16.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.44453596788466,0.08591408591408592,88.47872660612965,2.2439012869156585,0
311,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_2_epoch13_10.27.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,87.21526223812337,0.3026973026973027,87.22452761764137,2.4472458128187426,0
312,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_35_epoch12_10.39.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,89.2327912326083,0.013986013986013986,89.26235697052515,2.2229172580831076,1
313,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_14_epoch12_10.49.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,85.07422738199156,0.06793206793206794,85.04069706735268,2.715632361742017,0
314,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_25_epoch12_10.21.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,87.78397316682823,0.13086913086913088,87.78311057532261,2.3990330360641963,0
315,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_21_epoch14_10.30.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.75854584293633,0.04295704295704296,88.72938885045697,2.218190787354388,1
316,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_18_epoch13_10.49.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.67507995231249,0.04395604395604396,88.62195135068596,2.232488928923715,1
317,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_1_epoch11_10.32.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.77459912522352,0.04095904095904096,88.7764543827047,2.3837624806836146,1
318,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_37_epoch14_10.20.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.3963157687157,0.06593406593406594,88.41291198220345,2.4980638248437117,0
319,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_20_epoch11_10.22.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,86.99667560093822,0.3696303696303696,87.01687571575324,2.427102453600618,0
320,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_19_epoch14_10.43.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.63554359646874,0.04995004995004995,88.66766324976408,2.31470970258804,1
321,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_12_epoch11_10.24.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.68997481101485,0.04295704295704296,88.71283469021934,2.2218592603785297,1
322,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_38_epoch14_10.32.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.080528013648,0.08491508491508491,88.06306106505615,2.393028203638387,0
323,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_28_epoch14_10.34.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,89.3753371225337,0.007992007992007992,89.38917128248885,2.3659547826974787,1
324,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_34_epoch12_10.34.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,89.24262791038683,0.00999000999000999,89.20949251887825,2.277128115462496,1
325,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_30_epoch13_10.16.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,89.43034158828905,0.006993006993006993,89.41283723826393,2.1462333547480057,1
326,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_23_epoch13_10.31.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,87.54359783592983,0.19080919080919082,87.5413567589357,2.3747593631962047,0
327,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_0_epoch14_10.37.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,87.79156146701379,0.16083916083916083,87.80119577190246,2.634399909334867,0
328,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_32_epoch13_10.24.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,88.59671505222447,0.04695304695304695,88.58141878544778,2.178758247398221,1
329,Baseline: results/text-simplification/nts_test_selected/result_nts_search_10_epoch14_10.26.t7_5_h1,results/text-simplification/nts_test_selected/result_nts_search_17_epoch13_10.13.t7_5_h1,86.90840801524928,,86.9414639153218,2.3476304193015665,87.4434488118232,0.1938061938061938,87.46838050119042,2.340934224269695,0
